category,brand,product_id,sku,title,product_url,image_number,thumbnail_url,full_size_url
Pathfinder 1E,Pathfinder 1E,10732,PZOPSS0900E,PFS #9-00: Assault on Absalom,https://store.paizo.com/pathfinder-society-scenario-9-00-assault-on-absalom-pfrpg-pdf/,1,https://cdn11.bigcommerce.com/s-e0sdfpgiwh/images/stencil/320w/products/10732/7484/PZOPSS0900E__95944.1755904845.jpg?c=1,https://cdn11.bigcommerce.com/s-e0sdfpgiwh/images/stencil/original/products/10732/7484/PZOPSS0900E__95944.1755904845.jpg?c=1
Pathfinder 1E,Pathfinder 1E,10731,,Season 8: Year of the Stolen Storm,https://store.paizo.com/pathfinder/pathfinder-society/first-edition-scenarios/season-8-year-of-the-stolen-storm/,1,https://cdn11.bigcommerce.com/s-e0sdfpgiwh/images/stencil/1280x1280/k/pzopss0800e__43923.original.jpg,https://cdn11.bigcommerce.com/s-e0sdfpgiwh/images/stencil/original/k/pzopss0800e__43923.original.jpg
Pathfinder 1E,Pathfinder 1E,10731,PZOPSS0825E,PFS #8-25: Unleashing the Untouchable,https://store.paizo.com/pathfinder-society-scenario-8-25-unleashing-the-untouchable-pfrpg-pdf/,1,https://cdn11.bigcommerce.com/s-e0sdfpgiwh/images/stencil/320w/products/10731/7483/PZOPSS0825E__15130.1755904773.jpg?c=1,https://cdn11.bigcommerce.com/s-e0sdfpgiwh/images/stencil/original/products/10731/7483/PZOPSS0825E__15130.1755904773.jpg?c=1
Pathfinder 1E,Pathfinder 1E,10730,PZOPSS0824E,PFS #8-24: Raid on the Cloudborne Keep,https://store.paizo.com/pathfinder-society-scenario-8-24-raid-on-the-cloudborne-keep-pfrpg-pdf/,1,https://cdn11.bigcommerce.com/s-e0sdfpgiwh/images/stencil/320w/products/10730/7482/PZOPSS0824E__51440.1755904726.jpg?c=1,https://cdn11.bigcommerce.com/s-e0sdfpgiwh/images/stencil/original/products/10730/7482/PZOPSS0824E__51440.1755904726.jpg?c=1
Pathfinder 1E,Pathfinder 1E,10729,PZOPSS0823E,PFS #8-23: Graves of Crystalmaw Pass,https://store.paizo.com/pathfinder-society-scenario-8-23-graves-of-crystalmaw-pass-pfrpg-pdf/,1,https://cdn11.bigcommerce.com/s-e0sdfpgiwh/images/stencil/320w/products/10729/7481/PZOPSS0823E__15004.1755904660.jpg?c=1,https://cdn11.bigcommerce.com/s-e0sdfpgiwh/images/stencil/original/products/10729/7481/PZOPSS0823E__15004.1755904660.jpg?c=1
Pathfinder 1E,Pathfinder 1E,10728,PZOPSS0822E,PFS #8-22: Wrath of the Fleshwarped Queen,https://store.paizo.com/pathfinder-society-scenario-8-22-wrath-of-the-fleshwarped-queen-pfrpg-pdf/,1,https://cdn11.bigcommerce.com/s-e0sdfpgiwh/images/stencil/320w/products/10728/7480/PZOPSS0822E__20926.1755904566.jpg?c=1,https://cdn11.bigcommerce.com/s-e0sdfpgiwh/images/stencil/original/products/10728/7480/PZOPSS0822E__20926.1755904566.jpg?c=1
Pathfinder 1E,Pathfinder 1E,10727,PZOPSS0821E,"PFS #8-21—Champion's Chalice, Part 2: Agents of the Eye",https://store.paizo.com/pathfinder-society-scenario-8-21-champion-s-chalice-part-2-agents-of-the-eye-pfrpg-pdf/,1,https://cdn11.bigcommerce.com/s-e0sdfpgiwh/images/stencil/320w/products/10727/7479/PZOPSS0821E__07614.1755904504.jpg?c=1,https://cdn11.bigcommerce.com/s-e0sdfpgiwh/images/stencil/original/products/10727/7479/PZOPSS0821E__07614.1755904504.jpg?c=1
Pathfinder 1E,Pathfinder 1E,10726,PZOPSS0820E,PFS #8-20: Torrent's Last Will,https://store.paizo.com/pathfinder-society-scenario-8-20-torrent-s-last-will-pfrpg-pdf/,1,https://cdn11.bigcommerce.com/s-e0sdfpgiwh/images/stencil/320w/products/10726/7478/PZOPSS0820E__76271.1755904437.jpg?c=1,https://cdn11.bigcommerce.com/s-e0sdfpgiwh/images/stencil/original/products/10726/7478/PZOPSS0820E__76271.1755904437.jpg?c=1
Pathfinder 1E,Pathfinder 1E,10725,PZOPSS0819E,PFS #8-19: Treacherous Waves,https://store.paizo.com/pathfinder-society-scenario-8-19-treacherous-waves-pfrpg-pdf/,1,https://cdn11.bigcommerce.com/s-e0sdfpgiwh/images/stencil/320w/products/10725/7477/PZOPSS0819E__90879.1755904368.jpg?c=1,https://cdn11.bigcommerce.com/s-e0sdfpgiwh/images/stencil/original/products/10725/7477/PZOPSS0819E__90879.1755904368.jpg?c=1
Pathfinder 1E,Pathfinder 1E,10724,PZOPSS0818E,"PFS #8-18—Champion's Chalice, Part 1: Blazing Dangerous Trails",https://store.paizo.com/pathfinder-society-scenario-8-18-champion-s-chalice-part-1-blazing-dangerous-trails-pfrpg-pdf/,1,https://cdn11.bigcommerce.com/s-e0sdfpgiwh/images/stencil/320w/products/10724/7476/PZOPSS0818E__11190.1755903632.jpg?c=1,https://cdn11.bigcommerce.com/s-e0sdfpgiwh/images/stencil/original/products/10724/7476/PZOPSS0818E__11190.1755903632.jpg?c=1
Pathfinder 1E,Pathfinder 1E,10723,PZOPSS0817E,PFS #8-17: Refugees of the Weary Sky,https://store.paizo.com/pathfinder-society-scenario-8-17-refugees-of-the-weary-sky-pfrpg-pdf/,1,https://cdn11.bigcommerce.com/s-e0sdfpgiwh/images/stencil/320w/products/10723/7475/PZOPSS0817E__30473.1755903571.jpg?c=1,https://cdn11.bigcommerce.com/s-e0sdfpgiwh/images/stencil/original/products/10723/7475/PZOPSS0817E__30473.1755903571.jpg?c=1
